"hour","GlobalActivePower","GlobalReactivePower","SubMeter1","SubMeter2","SubMeter3","Voltage","temp","feelslike","dew","humidity","precip","precipprob","snow","snowdepth","windspeed","sealevelpressure","cloudcover","visibility"
2010-01-09 02:00:00,21.414,8.72,0,49,41,246.681,-2.9,-9.9,-6.2,77.91,0,0,0,0,27.7,1016.7,98.8,6.1
2010-01-09 03:00:00,25.462,5.278,0,0,145,246.194,-2.7,-9.3,-6.1,77.47,0,0,0,0,24.9,1016.8,92.4,6.1
2010-01-09 04:00:00,44.868,4.236,0,0,482,247.625333333333,-2.7,-9.7,-6.5,74.94,0,0,0,0,28,1016.9,91.5,6.8
2010-01-09 05:00:00,18.174,3.958,0,0,42,247.5815,-3,-10.2,-6.9,75.03,0,0,0,0,28,1016.8,75,7
2010-01-09 06:00:00,38.54,9.54,0,41,274,247.2925,-3.4,-10.5,-7,75.87,0,0,0,0,27.5,1016.8,71.6,7.6
2010-01-09 07:00:00,130.188,4.3,0,0,1157,246.263666666667,-3.4,-10.2,-7,75.83,0,0,0,0,25.3,1016.7,90,8
2010-01-09 08:00:00,105.67,5.572,0,0,1134,243.8135,-3.4,-10.4,-7.2,74.91,0,0,0,0,26.2,1016.8,97.9,8.8
2010-01-09 09:00:00,127.646,3.676,0,611,1105,240.598833333333,-3.3,-10,-7,75.83,0,0,0,0,23.9,1016.4,97.9,9.4
2010-01-09 10:00:00,87.184,7.316,0,84,1110,241.121666666667,-3.1,-9.8,-6.5,77.06,0,0,0,0,24.9,1016.2,98.7,8.1
2010-01-09 11:00:00,86.074,5.108,0,0,1111,241.2785,-3.1,-9.8,-6.6,76.8,0,0,0,0,24.7,1016.1,100,7.8
2010-01-09 12:00:00,56.122,3.06,0,0,639,244.074,-3,-9,-6.9,74.86,0,0,0,0,19.9,1015.8,100,8.6
2010-01-09 13:00:00,31.188,8.6,0,0,40,243.342333333333,-2.9,-9.5,-6.6,75.62,0,0,0,0,24.5,1015.3,100,10.7
2010-01-09 14:00:00,204.67,13.378,590,1986,204,240.589333333333,-2.8,-9.2,-6.6,75.11,0,0,0,0,22.8,1014.9,100,8.2
2010-01-09 15:00:00,107.048,7.254,269,188,842,242.65,-2.7,-8.7,-6.3,75.77,0,0,0,0,20.6,1014.6,100,8.1
2010-01-09 16:00:00,52.474,6.63,381,36,41,245.4215,-2.6,-8.6,-5.4,80.95,0,0,0,0,20.6,1014.4,100,7.9
2010-01-09 17:00:00,118.052,8.33,572,622,39,241.162166666667,-2.8,-8.5,-4.5,87.65,0.004,100,0,0,18.5,1014.6,100,9
2010-01-09 18:00:00,258.052,25.256,437,1102,610,238.512,-2.6,-7.7,-4.2,88.37,0,0,0,0,15.5,1014.4,100,8.8
2010-01-09 19:00:00,252.308,14.924,532,35,1088,238.718,-2.5,-8.7,-4.2,87.82,0.004,100,0,0,22,1014.7,100,8.9
2010-01-09 20:00:00,118.914,3.082,0,9,1126,243.005333333333,-2.3,-8.7,-4.5,84.84,0,0,0,0,23.8,1014.4,100,6.1
2010-01-09 21:00:00,179.146,10.478,0,10,1128,243.145666666667,-1.9,-7.9,-5.3,77.58,0,0,0,0,22.4,1013.6,100,8.3
2010-01-09 22:00:00,120.158,17.906,0,53,1133,243.82,-1.7,-7.2,-5.1,77.27,0,0,0,0,19.3,1013.1,100,8.8
2010-01-09 23:00:00,113.416,10.656,0,10,1160,246.679,-1.6,-7.7,-5.1,76.61,0,0,0,0,23.4,1012.9,100,12.1
2010-01-10,96.516,4.108,0,10,1157,246.352,-1.5,-7.7,-5.2,76.33,0,0,0,0,23.6,1013.4,100,11.9
2010-01-10 01:00:00,80.916,3.028,0,7,1090,242.617333333333,-1.5,-7.2,-5.1,76.24,0,0,0,0,20.2,1013.5,100,11.8
2010-01-10 02:00:00,20.176,7.446,0,43,41,245.507833333333,-1.4,-6.7,-4.8,77.09,0,0,0,0,18.4,1013.3,100,10.4
2010-01-10 03:00:00,18.098,4.328,0,0,41,245.856,-1.3,-6.5,-4.4,79.73,0,0,0,0,17.3,1013.1,78.6,10.9
2010-01-10 04:00:00,17.104,2.964,0,0,42,246.527,-1.2,-6.4,-4,80.84,0,0,0,0,18.4,1013.3,96.9,10.7
2010-01-10 05:00:00,17.21,3.118,0,1,41,246.450833333333,-1,-5.9,-3.7,81.88,0,0,0,0,16.5,1013.3,96.9,9.2
2010-01-10 06:00:00,20.948,8.512,0,42,41,246.714,-0.9,-6,-3.2,84.23,0,0,0,0,17.9,1013.4,100,7.8
2010-01-10 07:00:00,17.096,2.66,0,0,41,244.485166666667,-1,-6.2,-2.7,88.17,0,0,0,0,17.7,1013.3,100,6.6
2010-01-10 08:00:00,18.142,2.802,0,0,41,244.202,-1,-5.9,-2.6,89.36,0,0,0,0,16.4,1013.5,100,5.9
2010-01-10 09:00:00,64.86,5.404,0,0,288,241.3005,-1,-6.1,-2.5,89.54,0,0,0,0,17.6,1013.5,100,5.4
2010-01-10 10:00:00,144.916,14.966,0,156,1123,242.572,-1,-5.5,-2.5,89.65,0,0,0,0,14,1013.4,100,4.9
2010-01-10 11:00:00,193.402,23.17,543,271,1119,242.176166666667,-1,-5.5,-2.4,90.28,0,0,0,0,14.3,1013.5,100,5.9
2010-01-10 12:00:00,126.486,17.678,70,0,1113,241.484333333333,-0.9,-5.6,-2.8,86.78,0,0,0,0,15.4,1013.5,100,4.6
2010-01-10 13:00:00,161.552,15.88,555,63,1115,241.755166666667,-1,-5.1,-2.4,90.57,0,0,0,0,12.2,1013.6,100,4.3
2010-01-10 14:00:00,222.32,19.712,865,82,1133,243.666666666667,-1,-5.1,-2.3,91.48,0,0,0,0,12.3,1013.5,100,7.3
2010-01-10 15:00:00,276.958,28.252,477,1173,1120,242.402333333333,-1,-5.4,-2.4,90.31,0,0,0,0,13.8,1013.6,100,7.5
2010-01-10 16:00:00,214.208,15.812,308,104,1123,242.646166666667,-0.9,-4.9,-2.8,86.66,0,0,0,0,12.1,1013.7,100,7.5
2010-01-10 17:00:00,184.262,9.01,217,58,1099,240.022,-0.9,-4.1,-3.1,85.15,0,0,0,0,9.1,1014.2,100,7.7
2010-01-10 18:00:00,176.636,6.006,529,10,541,241.7755,-0.6,-3.7,-3.1,83.58,0,0,0,0,8.7,1014.8,100,7.9
2010-01-10 19:00:00,93.346,8.682,0,10,41,243.658333333333,-0.6,-3.7,-3.2,82.68,0,0,0,0,8.9,1015.1,100,7.8
2010-01-10 20:00:00,134.112,6.282,0,2,836,243.088,-0.4,-3.6,-3.2,81.74,0,0,0,0,9.1,1015.2,100,7.4
2010-01-10 21:00:00,121.726,5.1,0,0,838,242.3375,-0.4,-2.9,-3.1,82.1,0,0,0,0,7.4,1015.1,100,5.9
2010-01-10 22:00:00,64.386,8.226,0,0,41,245.529166666667,-0.2,-2.1,-3.1,80.85,0,0,0,0,5.6,1014.9,100,7.1
2010-01-10 23:00:00,23.09,4.024,0,0,43,249.048833333333,-0.1,-2,-3.3,78.84,0,0,0,0,5.7,1015.1,100,7.5
2010-01-11,18.668,5.118,0,0,42,249.557666666667,-0.2,-0.2,-3.3,79.72,0,0,0,0,4.1,1015.4,99.7,46.8
2010-01-11 01:00:00,18.11,4.338,0,0,42,249.275333333333,-0.2,-0.2,-3.1,80.75,0,0,0,0,3.9,1015.6,100,46.8
2010-01-11 02:00:00,17.764,3.84,0,0,42,247.635166666667,-0.4,-2.1,-3.1,81.92,0,0,0,0,5,1015.8,100,5.7
2010-01-11 03:00:00,40.486,12.058,0,75,335,248.019166666667,-0.6,-0.6,-2.9,84.06,0,0,0,0,3.9,1016.1,100,4.7
2010-01-11 04:00:00,43.182,12.04,0,70,392,248.421,-0.6,-2.3,-2.7,85.67,0,0,0,0,5.1,1016.2,96.9,5.1
2010-01-11 05:00:00,18.61,5.55,0,20,42,249.168333333333,-0.6,-0.6,-2.8,84.87,0,0,0,0,3.8,1016.4,96.9,4.9
2010-01-11 06:00:00,56.462,3.692,0,0,291,247.714,-0.6,-2.4,-2.8,85.02,0,0,0,0,5.2,1016.5,96.9,4.3
2010-01-11 07:00:00,151.136,7.642,0,0,1101,240.106,-0.7,-0.7,-2.9,85.02,0,0,0,0,3.6,1016.9,96.9,4.1
2010-01-11 08:00:00,87.702,3.28,0,0,1119,242.167333333333,-0.7,-2.4,-2.8,85.56,0,0,0,0,5.1,1017.1,84.7,3.9
2010-01-11 09:00:00,86.502,3.378,0,0,1123,242.596166666667,-0.7,-0.7,-2.8,85.15,0,0,0,0,1.9,1017.2,96.9,3.9
2010-01-11 10:00:00,88.488,4.802,0,0,1138,244.1835,-0.8,-0.8,-2.7,86.7,0,0,0,0,3.4,1017.3,96.9,3.4
2010-01-11 11:00:00,86.318,3.206,0,0,1124,242.8165,-0.7,-0.7,-2.7,86.77,0,0,0,0,3.8,1017.5,98.4,3.3
2010-01-11 12:00:00,46.874,3.288,0,0,470,244.316166666667,-0.7,-2.4,-2.7,86.87,0,0,0,0,5,1017.3,80.5,3.3
2010-01-11 13:00:00,23.442,6.496,0,0,41,245.9095,-0.9,-2.7,-2.5,88.82,0,0,0,0,5.2,1017.1,96.6,3.3
2010-01-11 14:00:00,24.506,8.31,0,31,42,249.375666666667,-0.9,-2.6,-2.5,88.87,0,0,0,0,4.9,1017.2,98.9,5.3
2010-01-11 15:00:00,26.354,12.762,0,72,43,250.2185,-0.8,-0.8,-2.3,89.48,0,0,0,0,4.8,1017.4,100,5.5
2010-01-11 16:00:00,31.82,14.002,0,70,43,250.460166666667,-0.8,-0.8,-2.3,89.39,0,0,0,0,3.5,1017.7,100,5.4
2010-01-11 17:00:00,41.326,5.098,0,2,41,247.0715,-0.7,-0.7,-2.5,87.66,0,0,0,0,4.2,1018.1,100,5.3
2010-01-11 18:00:00,106.612,4.044,0,0,857,245.904833333333,-0.4,-0.4,-2.4,86.47,0,0,0,0,3.7,1018.7,99.2,5.4
2010-01-11 19:00:00,111.094,9.858,0,0,100,245.064666666667,0.2,0.2,-2.3,82.9,0,0,0,0,3.4,1018.9,90.2,4.1
2010-01-11 20:00:00,196.024,3.322,587,0,1038,243.21,0.3,-1.2,-2.6,80.56,0,0,0,0,5,1019,99,5.8
2010-01-11 21:00:00,86.25,10.354,261,0,40,241.701166666667,0.6,0.6,-2.8,77.56,0,0,0,0,3.5,1018.8,98.3,6
2010-01-11 22:00:00,51.51,6.004,403,0,41,244.813166666667,0.6,0.6,-2.3,81.11,0,0,0,0,4.8,1018.5,98.6,5.2
2010-01-11 23:00:00,59.444,3.724,0,0,732,245.953166666667,0.5,-1.1,-2.5,79.93,0,0,0,0,5.3,1018.6,98.8,5.3
2010-01-12,17.554,3.376,0,0,41,246.672333333333,0.6,-1.7,-2.9,77.05,0,0,0,0,7.1,1019.1,100,6.6
2010-01-12 01:00:00,18.886,4.958,0,0,41,245.670333333333,0.6,-2.6,-3.5,74.03,0,0,0,0,10.1,1019.1,100,6.6
2010-01-12 02:00:00,20.49,7.842,0,45,41,245.760833333333,0.6,-1.8,-3.5,74.04,0,0,0,0,7.3,1019.4,100,5.2
2010-01-12 03:00:00,22.224,11.426,0,71,41,246.599333333333,0.5,0.5,-3.5,74.58,0,0,0,0,3.9,1019.5,84.7,5.7
2010-01-12 04:00:00,21.232,9.532,0,45,42,246.882333333333,0.5,0.5,-3.2,76.16,0,0,0,0,3.5,1019.7,84.7,5.8
2010-01-12 05:00:00,17.376,2.972,0,0,41,246.178666666667,0.3,-2.3,-3.2,77.03,0,0,0,0,8.1,1019.9,100,5.9
2010-01-12 06:00:00,68.898,6.556,0,0,416,244.165333333333,0.3,-1.4,-3.7,74.77,0,0,0,0,5.2,1020,96.9,5.7
2010-01-12 07:00:00,136.324,11.728,0,0,1163,241.675666666667,0.1,-2.3,-3.5,76.51,0,0,0,0,7,1019.9,100,4.8
2010-01-12 08:00:00,139.73,9.378,0,0,1116,241.8585,0.1,0.1,-3.3,77.83,0,0,0,0,4.7,1019.7,96.9,4.8
2010-01-12 09:00:00,100.854,6.584,0,0,1127,243.045666666667,0,0,-3.4,77.57,0,0,0,0,3.4,1019.5,98.5,5
2010-01-12 10:00:00,128.74,13.23,0,282,1118,242.02,0,-1.6,-3.4,78.25,0,0,0,0,5,1019.2,100,4.5
2010-01-12 11:00:00,107.864,9.726,0,14,1117,242.026333333333,-0.2,-2.9,-3.5,78.41,0,0,0,0,8,1019.2,100,4.8
2010-01-12 12:00:00,153.03,9.654,0,1078,1127,243.028833333333,-0.4,-2.5,-3.8,77.84,0,0,0,0,6.2,1018.8,100,5.6
2010-01-12 13:00:00,196.406,14.774,0,1657,1128,243.287333333333,-0.4,-0.4,-3.6,78.72,0,0,0,0,4.5,1017.8,100,5.5
2010-01-12 14:00:00,NA,NA,NA,NA,NA,NA,-0.6,-0.6,-3.9,78.38,0,0,0,0,3.1,1017.3,100,6.9
2010-01-12 15:00:00,NA,NA,NA,NA,NA,NA,-0.4,-0.4,-3.6,79.43,0,0,0,0,3.9,1016.5,100,6.8
2010-01-12 16:00:00,NA,NA,NA,NA,NA,NA,-0.4,-3,-3.5,79.34,0,0,0,0,7.6,1015.3,100,6.6
2010-01-12 17:00:00,NA,NA,NA,NA,NA,NA,-0.4,-3.8,-3.1,81.74,0,0,0,0,10.2,1014.9,100,6.5
2010-01-12 18:00:00,NA,NA,NA,NA,NA,NA,-0.3,-3.2,-2.9,82.66,0,0,0,0,8.1,1014.7,100,6.5
2010-01-12 19:00:00,NA,NA,NA,NA,NA,NA,-0.1,-3.7,-3.1,79.71,0,0,0,0,11.3,1013.8,100,6.7
2010-01-12 20:00:00,NA,NA,NA,NA,NA,NA,0.3,-2.6,-3.1,77.81,0,0,0,0,9,1012.2,100,9
2010-01-12 21:00:00,NA,NA,NA,NA,NA,NA,0.4,-3.2,-2.7,79.46,0,0,0,0,12,1010.2,99.8,9.3
2010-01-12 22:00:00,NA,NA,NA,NA,NA,NA,0.6,-3.4,-3.1,76.09,0,0,0,0,13.9,1008.6,99.8,9.7
2010-01-12 23:00:00,NA,NA,NA,NA,NA,NA,0.6,-3.2,-3,76.86,0,0,0,0,12.9,1007,99.7,9.6
2010-01-13,NA,NA,NA,NA,NA,NA,0.5,-4.1,-2.7,79.33,0,0,0,0,16.9,1006.1,98.8,8.9
2010-01-13 01:00:00,NA,NA,NA,NA,NA,NA,0.5,-4.1,-2.5,80.46,0,0,0,0,16.4,1005.9,100,8.8
2010-01-13 02:00:00,NA,NA,NA,NA,NA,NA,0.4,-3.8,-2.5,80.48,0,0,0,0,14.8,1004.8,100,7.8
2010-01-13 03:00:00,NA,NA,NA,NA,NA,NA,0.4,-4.1,-2.7,79.81,0,0,0,0,15.9,1003.5,100,9
2010-01-13 04:00:00,NA,NA,NA,NA,NA,NA,0,-4.5,-3.3,78.27,0,0,0,0,15.4,1003,83.2,9.4
2010-01-13 05:00:00,NA,NA,NA,NA,NA,NA,-0.3,-4.8,-3.7,77.88,0,0,0,0,15.2,1002.5,68.2,9.6
2010-01-13 06:00:00,NA,NA,NA,NA,NA,NA,-0.6,-5.4,-3.9,78.21,0,0,0,0,16.3,1001.9,62.9,9.3
2010-01-13 07:00:00,NA,NA,NA,NA,NA,NA,-0.7,-4.8,-4,78.27,0.004,100,0,0,12.7,1001.6,46,6.8
2010-01-13 08:00:00,NA,NA,NA,NA,NA,NA,-1.5,-4.7,-3.1,88.91,0.011,100,0,0,8.9,1001,64,2.8
2010-01-13 09:00:00,NA,NA,NA,NA,NA,NA,-1.6,-5.6,-2.9,90.66,0,0,0,0,11.5,1000.4,67.4,2.3
2010-01-13 10:00:00,NA,NA,NA,NA,NA,NA,-1.8,-5.1,-2.8,93.04,0.484,100,0,0,8.7,1000.1,76.2,1.9
2010-01-13 11:00:00,NA,NA,NA,NA,NA,NA,-1.8,-4.4,-2.6,94.23,0.179,100,0,0,6.8,999.8,77.7,2.7
2010-01-13 12:00:00,NA,NA,NA,NA,NA,NA,-1.6,-5.1,-2.6,93.32,0,0,0,0,9.5,999.5,83.8,2
2010-01-13 13:00:00,NA,NA,NA,NA,NA,NA,-1.5,-4.4,-2.5,93.26,0.157,100,0,0,7.6,999.8,96.1,2.4
2010-01-13 14:00:00,NA,NA,NA,NA,NA,NA,-1.3,-1.3,-2.1,94.36,0,0,0,0,3.9,999.9,99.1,1.9
2010-01-13 15:00:00,NA,NA,NA,NA,NA,NA,-1.2,-3,-1.8,95.34,0,0,0,0,5.3,1000,99.8,4.9
2010-01-13 16:00:00,NA,NA,NA,NA,NA,NA,-0.8,-0.8,-1.5,95.22,0.194,100,0,0,2.7,1000.3,100,5
2010-01-13 17:00:00,NA,NA,NA,NA,NA,NA,-0.3,-2.4,-1,95.38,0.012,100,0,0,6.1,1000.9,99.2,5.1
2010-01-13 18:00:00,NA,NA,NA,NA,NA,NA,0.4,-1.6,-0.4,94.37,0,0,0,0,6.3,1001.4,100,2.8
2010-01-13 19:00:00,NA,NA,NA,NA,NA,NA,1,-1.3,0.2,94.03,0,0,0,0,7.3,1001.9,100,5.6
2010-01-13 20:00:00,NA,NA,NA,NA,NA,NA,1.9,-1,1,93.6,0,0,0,0,10.1,1002.2,100,5.7
2010-01-13 21:00:00,NA,NA,NA,NA,NA,NA,3,-0.3,1.8,91.69,0,0,0,0,12.9,1002.5,98.7,5.9
2010-01-13 22:00:00,NA,NA,NA,NA,NA,NA,4,1.1,2.1,87.13,0,0,0,0,12.1,1002.8,92.7,8.2
2010-01-13 23:00:00,NA,NA,NA,NA,NA,NA,3.6,0.7,2.2,90.36,0,0,0,0,11.7,1003.1,84.9,9.6
2010-01-14,NA,NA,NA,NA,NA,NA,3.6,0.6,2.3,91.53,0,0,0,0,11.8,1003.4,100,9.2
2010-01-14 01:00:00,NA,NA,NA,NA,NA,NA,3.1,1.1,2.1,93.28,0,0,0,0,7.6,1003.8,100,8.9
2010-01-14 02:00:00,NA,NA,NA,NA,NA,NA,2.7,0,2.1,95.5,0,0,0,0,9.9,1004.3,100,8
2010-01-14 03:00:00,NA,NA,NA,NA,NA,NA,2.8,0.4,2.1,95.43,0,0,0,0,8.3,1004.6,100,2.6
2010-01-14 04:00:00,NA,NA,NA,NA,NA,NA,2.9,0.9,2.5,96.58,0,0,0,0,7.4,1004.6,100,2
2010-01-14 05:00:00,NA,NA,NA,NA,NA,NA,2.7,0.6,2.3,96.92,0,0,0,0,7.6,1004.7,92.8,0.6
2010-01-14 06:00:00,NA,NA,NA,NA,NA,NA,2.3,0.5,2,98.05,0,0,0,0,6.4,1004.4,92.8,0.9
2010-01-14 07:00:00,NA,NA,NA,NA,NA,NA,2.3,0,1.9,96.95,0,0,0,0,8,1003.9,100,0.3
2010-01-14 08:00:00,NA,NA,NA,NA,NA,NA,2.6,0.9,2.2,97.6,0.183,100,0,0,6.2,1003.6,96.6,1.2
2010-01-14 09:00:00,NA,NA,NA,NA,NA,NA,2.7,0,2.4,98.05,0,0,0,0,9.7,1003.2,92.3,1.8
2010-01-14 10:00:00,NA,NA,NA,NA,NA,NA,2.7,0.4,2.5,98.64,0,0,0,0,8.4,1002.5,77.1,3.8
2010-01-14 11:00:00,NA,NA,NA,NA,NA,NA,2.7,0.5,2.5,98.49,0.004,100,0,0,8,1002.3,71.2,7.8
2010-01-14 12:00:00,NA,NA,NA,NA,NA,NA,2.8,1.1,2.6,98.56,0,0,0,0,6.2,1002,71.2,8.3
2010-01-14 13:00:00,NA,NA,NA,NA,NA,NA,2.7,0.8,2.4,97.99,0.156,100,0,0,6.7,1001.5,92.9,6.9
2010-01-14 14:00:00,NA,NA,NA,NA,NA,NA,2.6,0.9,2.2,96.92,0.013,100,0,0,6.4,1001.3,90.8,9.7
2010-01-14 15:00:00,NA,NA,NA,NA,NA,NA,2.3,0.4,1.7,95.7,0,0,0,0,6.7,1001.4,64.6,9.7
2010-01-14 16:00:00,NA,NA,NA,NA,NA,NA,2.1,0.1,1.2,93.91,0,0,0,0,6.9,1001.3,75.5,10
2010-01-14 17:00:00,NA,NA,NA,NA,NA,NA,2.3,-0.6,1.3,93.38,0,0,0,0,10.3,1001.5,77.8,10.6
2010-01-14 18:00:00,NA,NA,NA,NA,NA,NA,2.4,-0.6,0.9,89.57,0,0,0,0,10.6,1001.9,82.4,14.4
2010-01-14 19:00:00,NA,NA,NA,NA,NA,NA,2.9,0.8,1.1,87.88,0,0,0,0,7.5,1002.6,82.7,14.1
2010-01-14 20:00:00,146.744,14.168,252,0,591,243.530333333333,3.6,1.4,1.2,84.37,0,0,0,0,8.6,1002.7,82.7,13.8
2010-01-14 21:00:00,117.538,11.336,518,0,40,241.972,4.4,2.4,1.6,81.91,0,0,0,0,8.6,1002.7,91.2,11.2
2010-01-14 22:00:00,103.82,13.77,569,0,68,244.721,5.4,3.5,1.7,77.25,0,0,0,0,8.3,1002.7,82.7,14.5
2010-01-14 23:00:00,71.908,10.62,0,41,753,245.673833333333,5.5,3.6,1.9,77.85,0,0,0,0,8.5,1003.3,91.3,14
2010-01-15,17.93,3.936,0,0,40,244.86,5.4,3.9,1.8,77.18,0,0,0,0,7,1004.2,82.7,14.5
2010-01-15 01:00:00,17.862,3.902,0,0,40,243.0035,4.8,4.8,1.7,80.03,0,0,0,0,4.8,1004.9,81.9,14.7
2010-01-15 02:00:00,18.666,5.124,0,12,41,244.101833333333,4.4,4.4,1.5,81.35,0,0,0,0,3.2,1006.1,87.8,12.2
2010-01-15 03:00:00,18.868,5.498,0,29,40,245.3075,4.1,2.6,1.4,82.88,0,0,0,0,6.2,1007.4,52.3,7.9
2010-01-15 04:00:00,17.176,3.146,0,0,41,245.159166666667,3.9,2.5,1.7,85.8,0,0,0,0,5.9,1008.7,64.8,7.3
2010-01-15 05:00:00,18.364,4.506,0,0,41,244.824833333333,3.7,2.4,1.8,87.5,0,0,0,0,5.6,1009.6,84.1,6
2010-01-15 06:00:00,50.334,7.044,0,32,268,244.332666666667,3.7,3.7,1.6,86.19,0,0,0,0,3.8,1010.6,89.7,5.5
2010-01-15 07:00:00,117.178,6.158,0,8,968,241.622166666667,2.8,-0.1,1.2,88.74,0,0,0,0,10.8,1011.9,98.4,2.5
2010-01-15 08:00:00,124.318,11.818,0,0,1155,240.911,2.6,1.4,1.2,90.63,0,0,0,0,4.9,1012.9,72,1.6
2010-01-15 09:00:00,124.9,8.74,0,0,1123,242.683166666667,1.8,-1,0.5,91.27,0,0,0,0,9.2,1013.7,100,0.7
2010-01-15 10:00:00,88.548,8.244,0,40,1139,244.428333333333,0.5,-2.1,0,96.64,0,0,0,0,7.8,1014.6,90,0
2010-01-15 11:00:00,90.694,3.738,0,0,1132,243.6595,0.4,-2.5,0,97.33,0,0,0,0,8.9,1015.7,100,0
2010-01-15 12:00:00,95.734,6.53,0,0,1132,243.560166666667,1.3,-0.1,1,97.91,0,0,0,0,4.9,1016.6,100,0
2010-01-15 13:00:00,92.83,7.97,0,9,1129,243.320166666667,1.7,1.7,1.3,96.89,0,0,0,0,4.6,1017,100,0
2010-01-15 14:00:00,95.786,8.088,0,31,1142,246.6225,1.8,1.8,1.5,98.04,0,0,0,0,0.5,1017.9,90.4,1.5
2010-01-15 15:00:00,35.482,10.088,0,0,42,249.095166666667,2.4,2.4,1.9,96.93,0,0,0,0,2.2,1018.7,91.2,0.8
2010-01-15 16:00:00,88.056,5.74,0,0,515,248.016666666667,2.5,2.5,2.2,98.06,0,0,0,0,4.7,1019.9,91.2,0.8
2010-01-15 17:00:00,111.448,21.178,0,40,602,241.139666666667,2.9,1.6,2.5,97.04,0,0,0,0,5.3,1021.1,100,1.6
2010-01-15 18:00:00,93.526,21.924,0,0,39,240.780666666667,3.4,3.4,2.8,95.89,0,0,0,0,3.5,1021.8,100,2.4
2010-01-15 19:00:00,162.306,17.352,0,343,267,240.8905,3.5,1.8,2.6,93.53,0,0,0,0,6.5,1022.7,100,2.7
2010-01-15 20:00:00,320.208,19.994,701,1190,1108,240.994666666667,4,2.3,2.4,89.54,0,0,0,0,6.8,1023.2,100,3.7
2010-01-15 21:00:00,271.726,14.956,653,1135,1091,239.104833333333,4.1,2.2,2.2,87.51,0,0,0,0,7.9,1023,100,9.5
2010-01-15 22:00:00,67.808,5.592,71,73,410,243.920333333333,4.1,2.5,2.2,87.61,0,0,0,0,6.4,1023.2,100,5.7
2010-01-15 23:00:00,57.012,7.024,532,10,41,247.079333333333,4.3,2.8,2,84.66,0,0,0,0,6.7,1023.1,100,6.9
2010-01-16,21.916,7.63,0,54,41,246.7145,4,1.8,1.7,84.62,0,0,0,0,8.9,1023.6,99,6.6
2010-01-16 01:00:00,18.374,3.546,0,10,40,244.064333333333,3.4,1.2,1.1,85.07,0,0,0,0,8.2,1024.1,91.4,8.1
2010-01-16 02:00:00,19.098,4.636,0,11,41,244.926333333333,2.8,0.5,1.2,89.32,0,0,0,0,8.1,1024.6,98.8,10.8
2010-01-16 03:00:00,20.824,7.348,0,49,41,245.052166666667,2.9,0.2,0.9,86.37,0,0,0,0,9.9,1024.4,98.8,10.8
2010-01-16 04:00:00,18.658,4.17,0,12,41,246.142833333333,3.3,0.1,0.9,84.41,0,0,0,0,12.7,1024.3,98.8,12.2
2010-01-16 05:00:00,51.428,3.914,0,0,592,245.0795,3.6,0.6,1.1,83.42,0,0,0,0,11.9,1024.1,100,15.6
2010-01-16 06:00:00,36.072,4.408,0,9,299,245.976166666667,3.6,0.3,1,83.25,0,0,0,0,13.8,1023.7,100,14
2010-01-16 07:00:00,151.714,8.862,0,34,1145,243.1765,3.6,0.2,1.1,83.7,0,0,0,0,14,1023.4,100,13.9
2010-01-16 08:00:00,122.726,5.982,0,0,1177,243.053666666667,3.6,-0.3,1.1,83.82,0,0,0,0,17.1,1023,100,17.5
2010-01-16 09:00:00,110.34,3.494,0,0,1112,241.345666666667,3.5,0.3,1.6,87.84,0,0,0,0,12.7,1023,100,11.4
2010-01-16 10:00:00,119.352,12.016,0,43,1096,239.7085,3.2,-1,1.8,90.8,0,0,0,0,18.6,1021.9,100,10.6
2010-01-16 11:00:00,193.598,14.676,0,1139,1154,240.182333333333,3.1,0.6,1.9,91.9,0,0,0,0,9.5,1021.2,100,11.1
2010-01-16 12:00:00,220.04,24.144,1012,869,1104,240.6075,2.9,-0.2,1.6,90.79,0,0,0,0,12,1020,96.3,8.1
2010-01-16 13:00:00,158.546,10.964,775,50,1108,241.043833333333,2.9,-0.8,1.5,90.84,0,0,0,0,14.6,1018.9,62.8,8.4
2010-01-16 14:00:00,98.324,7.574,3,5,1195,245.161166666667,3.1,-1.1,1.7,90.51,0,0,0,0,18,1017.5,99.2,8.7
2010-01-16 15:00:00,109.09,14.248,0,44,1159,246.700166666667,3.5,-0.5,2,89.9,0,0,0,0,17.5,1016.9,100,8.4
2010-01-16 16:00:00,44.386,6.37,0,0,222,246.592666666667,3.5,-0.4,2.1,90.46,0,0,0,0,17.1,1016.4,100,8.7
2010-01-16 17:00:00,35.058,3.708,0,0,39,241.7595,3.5,-0.1,1.8,88.87,0,0,0,0,14.9,1014.9,100,11.7
2010-01-16 18:00:00,74.508,17.82,0,43,39,238.8715,3.5,-0.6,1.6,87.6,0,0,0,0,18.5,1015.2,100,10.4
2010-01-16 19:00:00,86.308,21.514,0,0,336,239.304,3.7,-0.3,1.8,87.41,0,0,0,0,17.9,1014.3,100,10.4
2010-01-16 20:00:00,153.194,21.934,306,0,656,240.056666666667,3.7,-0.1,1.8,87.7,0.015,100,0,0,16.1,1013.6,93.5,10.3
2010-01-16 21:00:00,150.634,14.938,509,43,783,240.966833333333,3.7,0.5,2.2,90.5,0,0,0,0,12.5,1012.9,91.8,9.7
2010-01-16 22:00:00,75.462,11.33,0,0,40,241.557833333333,3.9,0.2,2.6,91.19,0.938,100,0,0,16.2,1011.1,96.6,8
